===============================================================================
Id,testing,len,datetime,open,high,low,close,volume,openinterest,adjclose,MyStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
33,testing,33,2007-02-21 23:59:59.999989,4107.15,4132.8,4080.9,4096.2,438430887.0,0.0,4096.2,MyStrategy,33,732728.9999999999,Broker,33,10000.0,10000.0,BuySell,33,,,Trades - Net Profit/Loss,33,,
34,testing,34,2007-02-22 23:59:59.999989,4096.65,4126.9,4023.15,4040.0,522165791.0,0.0,4040.0,MyStrategy,34,732729.9999999999,Broker,34,10000.0,10000.0,BuySell,34,,,Trades - Net Profit/Loss,34,,
35,testing,35,2007-02-23 23:59:59.999989,4046.0,4065.45,3918.2,3938.95,524935570.0,0.0,3938.95,MyStrategy,35,732730.9999999999,Broker,35,10000.0,10000.0,BuySell,35,,,Trades - Net Profit/Loss,35,,
36,testing,36,2007-02-27 23:59:59.999989,3948.05,3958.0,3873.85,3893.9,404244314.0,0.0,3893.9,MyStrategy,36,732734.9999999999,Broker,36,10000.0,10000.0,BuySell,36,,,Trades - Net Profit/Loss,36,,
37,testing,37,2007-02-28 23:59:59.999989,3893.4,3893.4,3674.85,3745.3,566851862.0,0.0,3745.3,MyStrategy,37,732735.9999999999,Broker,37,10000.0,10000.0,BuySell,37,,,Trades - Net Profit/Loss,37,,
38,testing,38,2007-03-01 23:59:59.999989,3745.4,3818.75,3718.15,3811.2,553669621.0,0.0,3811.2,MyStrategy,38,732736.9999999999,Broker,38,10000.0,10000.0,BuySell,38,,,Trades - Net Profit/Loss,38,,
39,testing,39,2007-03-02 23:59:59.999989,3811.65,3842.05,3711.05,3726.75,412833494.0,0.0,3726.75,MyStrategy,39,732737.9999999999,Broker,39,10000.0,10000.0,BuySell,39,,,Trades - Net Profit/Loss,39,,
40,testing,40,2007-03-05 23:59:59.999989,3726.5,3726.65,3554.5,3576.5,411639707.0,0.0,3576.5,MyStrategy,40,732740.9999999999,Broker,40,10000.0,10000.0,BuySell,40,,,Trades - Net Profit/Loss,40,,
41,testing,41,2007-03-06 23:59:59.999989,3577.15,3679.15,3576.65,3655.65,450037350.0,0.0,3655.65,MyStrategy,41,732741.9999999999,Broker,41,10000.0,10000.0,BuySell,41,,,Trades - Net Profit/Loss,41,,
42,testing,42,2007-03-07 23:59:59.999989,3661.55,3714.15,3568.55,3626.85,423758164.0,0.0,3626.85,MyStrategy,42,732742.9999999999,Broker,42,10000.0,10000.0,BuySell,42,,,Trades - Net Profit/Loss,42,,
43,testing,43,2007-03-08 23:59:59.999989,3627.25,3779.5,3626.8,3761.65,424067032.0,0.0,3761.65,MyStrategy,43,732743.9999999999,Broker,43,10000.0,10000.0,BuySell,43,,,Trades - Net Profit/Loss,43,,
44,testing,44,2007-03-09 23:59:59.999989,3761.85,3795.7,3684.25,3718.0,572289424.0,0.0,3718.0,MyStrategy,44,732744.9999999999,Broker,44,10000.0,10000.0,BuySell,44,,,Trades - Net Profit/Loss,44,,
45,testing,45,2007-03-12 23:59:59.999989,3717.45,3781.45,3713.9,3734.6,463261648.0,0.0,3734.6,MyStrategy,45,732747.9999999999,Broker,45,10000.0,10000.0,BuySell,45,,,Trades - Net Profit/Loss,45,,
46,testing,46,2007-03-13 23:59:59.999989,3735.25,3775.85,3717.15,3770.55,359892563.0,0.0,3770.55,MyStrategy,46,732748.9999999999,Broker,46,10000.0,10000.0,BuySell,46,,,Trades - Net Profit/Loss,46,,
47,testing,47,2007-03-14 23:59:59.999989,3768.4,3768.4,3623.0,3641.1,342322027.0,0.0,3641.1,MyStrategy,47,732749.9999999999,Broker,47,10000.0,10000.0,BuySell,47,,,Trades - Net Profit/Loss,47,,
48,testing,48,2007-03-15 23:59:59.999989,3644.9,3711.05,3630.55,3643.6,326846169.0,0.0,3643.6,MyStrategy,48,732750.9999999999,Broker,48,10000.0,10000.0,BuySell,48,,,Trades - Net Profit/Loss,48,,
49,testing,49,2007-03-19 23:59:59.999989,3611.3,3683.35,3602.85,3678.9,280959509.0,0.0,3678.9,MyStrategy,49,732754.9999999999,Broker,49,10000.0,10000.0,BuySell,49,,,Trades - Net Profit/Loss,49,,
50,testing,50,2007-03-20 23:59:59.999989,3680.35,3725.0,3676.65,3697.6,300398192.0,0.0,3697.6,MyStrategy,50,732755.9999999999,Broker,50,10000.0,10000.0,BuySell,50,,,Trades - Net Profit/Loss,50,,
51,testing,51,2007-03-21 23:59:59.999989,3697.7,3771.2,3680.6,3764.55,273498339.0,0.0,3764.55,MyStrategy,51,732756.9999999999,Broker,51,10000.0,10000.0,BuySell,51,,,Trades - Net Profit/Loss,51,,
52,testing,52,2007-03-22 23:59:59.999989,3764.5,3881.0,3764.5,3875.9,383697318.0,0.0,3875.9,MyStrategy,52,732757.9999999999,Broker,52,10000.0,10000.0,BuySell,52,,,Trades - Net Profit/Loss,52,,
53,testing,53,2007-03-26 23:59:59.999989,3863.45,3885.45,3768.25,3819.95,332777600.0,0.0,3819.95,MyStrategy,53,732761.9999999999,Broker,53,10000.0,10000.0,BuySell,53,,,Trades - Net Profit/Loss,53,,
54,testing,54,2007-03-28 23:59:59.999989,3818.75,3830.3,3752.95,3761.1,386850213.0,0.0,3761.1,MyStrategy,54,732763.9999999999,Broker,54,10000.0,10000.0,BuySell,54,,,Trades - Net Profit/Loss,54,,
55,testing,55,2007-03-29 23:59:59.999989,3759.15,3805.85,3750.35,3798.1,471319424.0,0.0,3798.1,MyStrategy,55,732764.9999999999,Broker,55,10000.0,10000.0,BuySell,55,,,Trades - Net Profit/Loss,55,,
56,testing,56,2007-03-30 23:59:59.999989,3788.85,3832.2,3785.3,3821.55,352593189.0,0.0,3821.55,MyStrategy,56,732765.9999999999,Broker,56,10000.0,10000.0,BuySell,56,,,Trades - Net Profit/Loss,56,,
57,testing,57,2007-04-02 23:59:59.999989,3820.0,3820.0,3617.0,3633.6,324897170.0,0.0,3633.6,MyStrategy,57,732768.9999999999,Broker,57,10000.0,10000.0,BuySell,57,,,Trades - Net Profit/Loss,57,,
58,testing,58,2007-04-03 23:59:59.999989,3633.85,3703.05,3632.2,3690.65,310705061.0,0.0,3690.65,MyStrategy,58,732769.9999999999,Broker,58,10000.0,10000.0,BuySell,58,,,Trades - Net Profit/Loss,58,,
59,testing,59,2007-04-04 23:59:59.999989,3689.75,3751.4,3689.75,3733.25,309387456.0,0.0,3733.25,MyStrategy,59,732770.9999999999,Broker,59,10000.0,10000.0,BuySell,59,,,Trades - Net Profit/Loss,59,,
60,testing,60,2007-04-05 23:59:59.999989,3735.2,3771.45,3709.15,3752.0,423126698.0,0.0,3752.0,MyStrategy,60,732771.9999999999,Broker,60,10000.0,10000.0,BuySell,60,,,Trades - Net Profit/Loss,60,,
61,testing,61,2007-04-09 23:59:59.999989,3752.9,3850.9,3747.25,3843.5,342598395.0,0.0,3843.5,MyStrategy,61,732775.9999999999,Broker,61,10000.0,10000.0,BuySell,61,,,Trades - Net Profit/Loss,61,,
62,testing,62,2007-04-10 23:59:59.999989,3844.15,3858.35,3819.3,3848.15,394249580.0,0.0,3848.15,MyStrategy,62,732776.9999999999,Broker,62,10000.0,10000.0,BuySell,62,,,Trades - Net Profit/Loss,62,,
63,testing,63,2007-04-11 23:59:59.999989,3848.35,3876.35,3844.75,3862.65,380504123.0,0.0,3862.65,MyStrategy,63,732777.9999999999,Broker,63,10000.0,10000.0,BuySell,63,,,Trades - Net Profit/Loss,63,,
64,testing,64,2007-04-12 23:59:59.999989,3861.85,3861.85,3811.25,3829.85,342937224.0,0.0,3829.85,MyStrategy,64,732778.9999999999,Broker,64,10000.0,10000.0,BuySell,64,,,Trades - Net Profit/Loss,64,,
65,testing,65,2007-04-13 23:59:59.999989,3830.35,3924.55,3828.45,3917.35,367911896.0,0.0,3917.35,MyStrategy,65,732779.9999999999,Broker,65,10000.0,10000.0,BuySell,65,,,Trades - Net Profit/Loss,65,,
66,testing,66,2007-04-16 23:59:59.999989,3920.5,4016.8,3920.5,4013.35,382301481.0,0.0,4013.35,MyStrategy,66,732782.9999999999,Broker,66,10000.0,10000.0,BuySell,66,,,Trades - Net Profit/Loss,66,,
67,testing,67,2007-04-17 23:59:59.999989,4014.4,4030.0,3976.25,3984.95,376270395.0,0.0,3984.95,MyStrategy,67,732783.9999999999,Broker,67,10000.0,10000.0,BuySell,67,,,Trades - Net Profit/Loss,67,,
68,testing,68,2007-04-18 23:59:59.999989,3989.6,4039.25,3981.75,4011.6,404059931.0,0.0,4011.6,MyStrategy,68,732784.9999999999,Broker,68,10000.0,10000.0,BuySell,68,,,Trades - Net Profit/Loss,68,,
69,testing,69,2007-04-19 23:59:59.999989,3998.5,4011.0,3933.35,3997.65,367058426.0,0.0,3997.65,MyStrategy,69,732785.9999999999,Broker,69,10000.0,10000.0,BuySell,69,,,Trades - Net Profit/Loss,69,,
70,testing,70,2007-04-20 23:59:59.999989,4000.25,4090.05,3995.5,4083.55,399939962.0,0.0,4083.55,MyStrategy,70,732786.9999999999,Broker,70,10000.0,10000.0,BuySell,70,,,Trades - Net Profit/Loss,70,,
71,testing,71,2007-04-23 23:59:59.999989,4083.55,4122.35,4075.2,4085.1,383744660.0,0.0,4085.1,MyStrategy,71,732789.9999999999,Broker,71,10000.0,10000.0,BuySell,71,,,Trades - Net Profit/Loss,71,,
72,testing,72,2007-04-24 23:59:59.999989,4085.1,4162.15,4057.7,4141.8,412398922.0,0.0,4141.8,MyStrategy,72,732790.9999999999,Broker,72,10000.0,10000.0,BuySell,72,,,Trades - Net Profit/Loss,72,,
73,testing,73,2007-04-25 23:59:59.999989,4134.25,4173.3,4114.35,4167.3,497594709.0,0.0,4167.3,MyStrategy,73,732791.9999999999,Broker,73,10000.0,10000.0,BuySell,73,,,Trades - Net Profit/Loss,73,,
74,testing,74,2007-04-26 23:59:59.999989,4170.05,4217.9,4143.25,4177.85,512405559.0,0.0,4177.85,MyStrategy,74,732792.9999999999,Broker,74,10000.0,10000.0,BuySell,74,,,Trades - Net Profit/Loss,74,,
75,testing,75,2007-04-30 23:59:59.999989,4081.6,4096.9,4028.9,4087.9,370192163.0,0.0,4087.9,MyStrategy,75,732796.9999999999,Broker,75,10000.0,10000.0,BuySell,75,,,Trades - Net Profit/Loss,75,,
76,testing,76,2007-05-03 23:59:59.999989,4089.45,4161.2,4080.75,4150.85,495768617.0,0.0,4150.85,MyStrategy,76,732799.9999999999,Broker,76,10000.0,10000.0,BuySell,76,,,Trades - Net Profit/Loss,76,,
77,testing,77,2007-05-04 23:59:59.999989,4168.9,4180.9,4109.7,4117.35,537073446.0,0.0,4117.35,MyStrategy,77,732800.9999999999,Broker,77,10000.0,10000.0,BuySell,77,,,Trades - Net Profit/Loss,77,,
78,testing,78,2007-05-07 23:59:59.999989,4117.5,4157.65,4103.6,4111.15,474209359.0,0.0,4111.15,MyStrategy,78,732803.9999999999,Broker,78,10000.0,10000.0,BuySell,78,,,Trades - Net Profit/Loss,78,,
79,testing,79,2007-05-08 23:59:59.999989,4111.25,4136.05,4066.4,4077.0,424501904.0,0.0,4077.0,MyStrategy,79,732804.9999999999,Broker,79,10000.0,10000.0,BuySell,79,,,Trades - Net Profit/Loss,79,,
80,testing,80,2007-05-09 23:59:59.999989,4077.25,4087.8,4030.55,4079.3,412080524.0,0.0,4079.3,MyStrategy,80,732805.9999999999,Broker,80,10000.0,10000.0,BuySell,80,,,Trades - Net Profit/Loss,80,,
81,testing,81,2007-05-10 23:59:59.999989,4079.6,4134.2,4057.55,4066.8,447976617.0,0.0,4066.8,MyStrategy,81,732806.9999999999,Broker,81,10000.0,10000.0,BuySell,81,,,Trades - Net Profit/Loss,81,,
82,testing,82,2007-05-11 23:59:59.999989,4070.2,4094.65,3981.15,4076.65,467388464.0,0.0,4076.65,MyStrategy,82,732807.9999999999,Broker,82,10000.0,10000.0,BuySell,82,,,Trades - Net Profit/Loss,82,,
83,testing,83,2007-05-14 23:59:59.999989,4078.8,4151.3,4072.45,4134.3,484956300.0,0.0,4134.3,MyStrategy,83,732810.9999999999,Broker,83,10000.0,10000.0,BuySell,83,,,Trades - Net Profit/Loss,83,,
84,testing,84,2007-05-15 23:59:59.999989,4134.3,4150.45,4102.45,4120.3,502699324.0,0.0,4120.3,MyStrategy,84,732811.9999999999,Broker,84,10000.0,10000.0,BuySell,84,,,Trades - Net Profit/Loss,84,,
85,testing,85,2007-05-16 23:59:59.999989,4125.4,4181.0,4113.05,4170.95,522237761.0,0.0,4170.95,MyStrategy,85,732812.9999999999,Broker,85,10000.0,10000.0,BuySell,85,,,Trades - Net Profit/Loss,85,,
86,testing,86,2007-05-17 23:59:59.999989,4172.1,4232.45,4172.1,4219.55,581485432.0,0.0,4219.55,MyStrategy,86,732813.9999999999,Broker,86,10000.0,10000.0,BuySell,86,,,Trades - Net Profit/Loss,86,,
87,testing,87,2007-05-18 23:59:59.999989,4216.5,4228.45,4177.0,4214.5,429751137.0,0.0,4214.5,MyStrategy,87,732814.9999999999,Broker,87,10000.0,10000.0,BuySell,87,,,Trades - Net Profit/Loss,87,,
88,testing,88,2007-05-21 23:59:59.999989,4217.65,4269.35,4217.55,4260.9,460203919.0,0.0,4260.9,MyStrategy,88,732817.9999999999,Broker,88,10000.0,10000.0,BuySell,88,,,Trades - Net Profit/Loss,88,,
89,testing,89,2007-05-22 23:59:59.999989,4263.1,4281.6,4234.1,4278.1,474881421.0,0.0,4278.1,MyStrategy,89,732818.9999999999,Broker,89,10000.0,10000.0,BuySell,89,,,Trades - Net Profit/Loss,89,,
90,testing,90,2007-05-23 23:59:59.999989,4279.6,4291.4,4231.05,4246.2,457898547.0,0.0,4246.2,MyStrategy,90,732819.9999999999,Broker,90,10000.0,10000.0,BuySell,90,,,Trades - Net Profit/Loss,90,,
91,testing,91,2007-05-24 23:59:59.999989,4246.2,4250.85,4189.05,4204.9,388417270.0,0.0,4204.9,MyStrategy,91,732820.9999999999,Broker,91,10000.0,10000.0,BuySell,91,,,Trades - Net Profit/Loss,91,,
